; CSV, generated by libsigrok4DSL 0.2.0 on Fri Sep 18 22:17:24 2026
; Channels (12/16)
; Sample rate: 20 MHz
; Sample count: 2.896 M Samples
Time(s), 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11
0.0165453,1,0,1,1,0,1,1,0,1,0,0,0
0.01654555,1,0,1,1,0,1,1,0,1,0,0,1
0.01654885,1,0,1,1,0,1,1,0,1,0,0,0
0.0165491,1,0,1,1,0,1,1,0,1,0,0,1
0.01655235,1,0,1,1,0,1,1,0,1,0,0,0
0.0165524,1,0,1,1,0,1,1,0,1,1,1,0
0.0165526,1,0,1,1,0,1,1,0,1,1,1,1
0.01655265,1,1,1,1,0,1,1,1,0,1,1,1
0.0165527,0,1,0,0,0,1,0,1,0,1,1,1
0.0165559,0,1,0,0,0,1,0,1,0,1,1,0
0.01655595,0,1,0,0,0,1,0,1,0,0,0,0
0.01655615,0,1,0,0,0,1,0,1,0,0,0,1
0.01655945,0,1,0,0,0,1,0,1,0,0,0,0
0.0165597,0,1,0,0,0,1,0,1,0,0,0,1
0.01655975,1,1,1,1,1,1,1,1,1,1,1,1
0.0165598,1,0,1,1,1,0,1,0,1,1,1,1
0.016563,1,0,1,1,1,0,1,0,1,0,1,0
0.01656325,1,0,1,1,1,0,1,0,1,0,1,1
0.0165665,1,0,1,1,1,0,1,0,1,0,1,0
0.01656655,1,0,1,1,1,0,1,0,1,1,1,0
0.01656675,1,0,1,1,1,0,1,0,1,1,1,1
0.0165668,1,0,1,1,1,1,1,0,1,1,1,1
0.01656685,1,0,1,1,0,1,1,0,1,1,1,1
0.01657005,1,0,1,1,0,1,1,0,1,1,1,0
0.0165701,1,0,1,1,0,1,1,0,1,0,0,0
0.0165703,1,0,1,1,0,1,1,0,1,0,0,1
0.0165736,1,0,1,1,0,1,1,0,1,0,0,0
0.01657385,1,0,1,1,0,1,1,0,1,0,0,1
0.0165771,1,0,1,1,0,1,1,0,1,0,0,0
0.01657715,1,0,1,1,0,1,1,0,1,1,1,0
0.0165774,1,1,1,1,0,1,1,1,0,1,1,1
0.01657745,1,1,0,0,0,1,1,1,0,1,1,1
0.0165775,1,1,0,0,0,1,0,1,0,1,1,1
0.01658065,1,1,0,0,0,1,0,1,0,1,1,0
0.0165807,1,1,0,0,0,1,0,1,0,0,0,0
0.0165809,1,1,0,0,0,1,0,1,0,0,0,1
0.0165842,1,1,0,0,0,1,0,1,0,0,0,0
0.01658445,1,1,0,0,0,1,0,1,0,0,0,1
0.0165845,1,1,1,1,1,1,1,1,1,1,1,1
0.01658455,0,1,1,1,1,0,1,0,1,1,1,1
0.01658775,0,1,1,1,1,0,1,0,1,0,1,0
0.016588,0,1,1,1,1,0,1,0,1,0,1,1
0.01659125,0,1,1,1,1,0,1,0,1,0,1,0
0.0165913,0,1,1,1,1,0,1,0,1,1,1,0
0.01659155,0,1,1,1,1,1,1,1,0,1,1,1
0.0165916,0,0,1,0,1,1,1,1,0,1,1,1
0.01659165,0,0,1,0,0,1,0,1,0,1,1,1
0.0165948,0,0,1,0,0,1,0,1,0,1,1,0
0.01659485,0,0,1,0,0,1,0,1,0,0,0,0
0.0165951,0,0,1,0,0,1,0,1,0,0,0,1
0.01659835,0,0,1,0,0,1,0,1,0,0,0,0
0.0165986,0,0,1,0,0,1,0,1,0,0,0,1
0.01659865,1,1,1,1,1,1,1,1,0,1,1,1
0.0165987,1,1,1,1,1,1,1,0,1,1,1,1
0.01659875,1,1,1,1,1,0,1,0,1,1,1,1
0.0166019,1,1,1,1,1,0,1,0,1,1,1,0
0.01660195,1,1,1,1,1,0,1,0,1,0,1,0
0.01660215,1,1,1,1,1,0,1,0,1,0,1,1
0.01660545,1,1,1,1,1,0,1,0,1,1,1,0
0.0166057,1,1,1,1,1,0,1,0,1,1,1,1
0.01660575,1,1,1,1,1,1,1,1,0,1,1,1
0.0166058,1,0,1,0,0,1,0,1,0,1,1,1
0.016609,1,0,1,0,0,1,0,1,0,0,0,0
0.01660925,1,0,1,0,0,1,0,1,0,0,0,1
0.0166125,1,0,1,0,0,1,0,1,0,0,0,0
0.01661275,1,0,1,0,0,1,0,1,0,0,0,1
0.0166128,1,0,1,0,0,1,1,1,0,1,1,1
0.01661285,0,0,0,0,0,1,1,0,1,1,1,1
0.01661605,0,0,0,0,0,1,1,0,1,1,1,0
0.0166161,0,0,0,0,0,1,1,0,1,0,1,0
0.0166163,0,0,0,0,0,1,1,0,1,0,1,1
0.0166196,0,0,0,0,0,1,1,0,1,0,1,0
0.01661965,0,0,0,0,0,1,1,0,1,1,1,0
0.01661985,0,0,0,0,0,1,1,0,1,1,1,1
0.0166199,1,0,1,1,0,1,1,0,1,1,1,1
0.01662315,1,0,1,1,0,1,1,0,1,0,0,0
0.0166234,1,0,1,1,0,1,1,0,1,0,0,1
0.0166267,1,0,1,1,0,1,1,0,1,0,0,0
0.01662695,1,0,1,1,0,1,1,0,1,0,0,1
0.0166302,1,0,1,1,0,1,1,0,1,0,0,0
0.01663025,1,0,1,1,0,1,1,0,1,1,1,0
0.01663045,1,0,1,1,0,1,1,0,1,1,1,1
0.0166305,1,1,1,1,0,1,1,1,0,1,1,1
0.01663055,0,1,1,0,0,1,0,1,0,1,1,1
0.01663375,0,1,1,0,0,1,0,1,0,1,1,0
0.0166338,0,1,1,0,0,1,0,1,0,0,0,0
0.016634,0,1,1,0,0,1,0,1,0,0,0,1
0.0166373,0,1,1,0,0,1,0,1,0,0,0,0
0.0166376,1,1,1,0,0,1,1,1,0,0,0,1
0.01663765,1,0,0,0,0,1,1,0,1,1,1,1
0.01664085,1,0,0,0,0,1,1,0,1,1,1,0
0.0166409,1,0,0,0,0,1,1,0,1,0,1,0
0.0166411,1,0,0,0,0,1,1,0,1,0,1,1
0.0166444,1,0,0,0,0,1,1,0,1,0,1,0
0.01664445,1,0,0,0,0,1,1,0,1,1,1,0
0.01664465,1,0,0,0,0,1,1,0,1,1,1,1
0.0166447,1,0,1,1,0,1,1,0,1,1,1,1
0.01664795,1,0,1,1,0,1,1,0,1,0,0,0
0.0166482,1,0,1,1,0,1,1,0,1,0,0,1
0.01665145,1,0,1,1,0,1,1,0,1,0,0,0
0.0166517,1,0,1,1,0,1,1,0,1,0,0,1
0.016655,1,0,1,1,0,1,1,0,1,0,0,0
0.01665505,1,0,1,1,0,1,1,0,1,1,1,0
0.01665525,1,0,1,1,0,1,1,0,1,1,1,1
0.0166553,1,1,1,1,0,1,1,1,0,1,1,1
0.01665535,1,1,1,0,0,1,0,1,0,1,1,1
0.01665855,1,1,1,0,0,1,0,1,0,0,0,0
0.0166588,1,1,1,0,0,1,0,1,0,0,0,1
0.01666205,1,1,1,0,0,1,0,1,0,0,0,0
0.01666235,1,1,1,0,0,1,1,1,0,0,0,1
0.0166624,0,1,0,0,0,1,1,0,1,1,1,1
0.0166656,0,1,0,0,0,1,1,0,1,1,1,0
0.01666565,0,1,0,0,0,1,1,0,1,0,1,0
0.01666585,0,1,0,0,0,1,1,0,1,0,1,1
0.01666915,0,1,0,0,0,1,1,0,1,0,1,0
0.0166692,0,1,0,0,0,1,1,0,1,1,1,0
0.0166694,0,1,0,0,0,1,1,0,1,1,1,1
0.01666945,1,1,1,1,0,1,1,0,1,1,1,1
0.0166695,1,0,1,1,0,1,1,0,1,1,1,1
0.0166727,1,0,1,1,0,1,1,0,1,0,0,0
0.01667295,1,0,1,1,0,1,1,0,1,0,0,1
0.01667625,1,0,1,1,0,1,1,0,1,0,0,0
0.0166765,1,0,1,1,0,1,1,0,1,0,0,1
0.01667975,1,0,1,1,0,1,1,0,1,0,0,0
0.0166798,1,0,1,1,0,1,1,0,1,1,1,0
0.01668,1,0,1,1,0,1,1,0,1,1,1,1
0.01668005,1,0,1,1,0,1,1,1,0,1,1,1
0.0166801,0,0,0,1,0,1,0,1,0,1,1,1
0.0166833,0,0,0,1,0,1,0,1,0,1,1,0
0.01668335,0,0,0,1,0,1,0,1,0,0,0,0
0.01668355,0,0,0,1,0,1,0,1,0,0,0,1
0.01668685,0,0,0,1,0,1,0,1,0,0,0,0
0.0166871,0,0,0,1,0,1,0,1,0,0,0,1
0.01668715,1,1,0,1,0,1,1,1,1,1,1,1
0.0166872,1,1,0,0,0,1,1,0,1,1,1,1
0.0166904,1,1,0,0,0,1,1,0,1,0,1,0
0.01669065,1,1,0,0,0,1,1,0,1,0,1,1
0.0166939,1,1,0,0,0,1,1,0,1,0,1,0
0.01669395,1,1,0,0,0,1,1,0,1,1,1,0
0.0166942,1,1,1,1,0,1,1,0,1,1,1,1
0.01669425,1,0,1,1,0,1,1,0,1,1,1,1
0.01669745,1,0,1,1,0,1,1,0,1,1,1,0
0.0166975,1,0,1,1,0,1,1,0,1,0,0,0
0.0166977,1,0,1,1,0,1,1,0,1,0,0,1
0.016701,1,0,1,1,0,1,1,0,1,0,0,0
0.01670125,1,0,1,1,0,1,1,0,1,0,0,1
0.0167045,1,0,1,1,0,1,1,0,1,0,0,0
0.01670455,1,0,1,1,0,1,1,0,1,1,1,0
0.01670475,1,0,1,1,0,1,1,0,1,1,1,1
0.0167048,1,0,1,1,0,1,1,1,0,1,1,1
0.01670485,1,0,0,1,0,1,0,1,0,1,1,1
0.01670805,1,0,0,1,0,1,0,1,0,1,1,0
0.0167081,1,0,0,1,0,1,0,1,0,0,0,0
0.0167083,1,0,0,1,0,1,0,1,0,0,0,1
0.0167116,1,0,0,1,0,1,0,1,0,0,0,0
0.01671185,1,0,0,1,0,1,0,1,0,0,0,1
0.0167119,1,0,1,1,0,1,1,1,1,1,1,1
0.01671195,0,0,1,0,0,1,1,0,1,1,1,1
0.01671515,0,0,1,0,0,1,1,0,1,0,1,0
0.0167154,0,0,1,0,0,1,1,0,1,0,1,1
0.01671865,0,0,1,0,0,1,1,0,1,0,1,0
0.0167187,0,0,1,0,0,1,1,0,1,1,1,0
0.01671895,1,0,1,1,0,1,1,0,1,1,1,1
0.0167222,1,0,1,1,0,1,1,0,1,1,1,0
0.01672225,1,0,1,1,0,1,1,0,1,0,0,0
0.01672245,1,0,1,1,0,1,1,0,1,0,0,1
0.01672575,1,0,1,1,0,1,1,0,1,0,0,0
0.016726,1,0,1,1,0,1,1,0,1,0,0,1
0.0167293,1,0,1,1,0,1,1,0,1,1,1,0
0.01672955,1,1,1,1,0,1,1,0,0,1,1,1
0.0167296,0,1,0,1,0,1,1,1,0,1,1,1
0.01672965,0,1,0,1,0,1,0,1,0,1,1,1
0.0167328,0,1,0,1,0,1,0,1,0,1,1,0
0.01673285,0,1,0,1,0,1,0,1,0,0,0,0
0.0167331,0,1,0,1,0,1,0,1,0,0,0,1
0.01673635,0,1,0,1,0,1,0,1,0,0,0,0
0.0167366,0,1,0,1,0,1,0,1,0,0,0,1
0.01673665,1,1,1,1,0,1,1,1,0,1,1,1
0.0167367,1,0,1,0,0,1,1,0,1,1,1,1
0.0167399,1,0,1,0,0,1,1,0,1,1,1,0
0.01673995,1,0,1,0,0,1,1,0,1,0,1,0
0.01674015,1,0,1,0,0,1,1,0,1,0,1,1
0.01674345,1,0,1,0,0,1,1,0,1,1,1,0
0.0167437,1,0,1,0,0,1,1,0,1,1,1,1
0.01674375,1,0,1,1,0,1,1,0,1,1,1,1
0.01674695,1,0,1,1,0,1,1,0,1,1,1,0
0.016747,1,0,1,1,0,1,1,0,1,0,0,0
0.01674725,1,0,1,1,0,1,1,0,1,0,0,1
0.0167505,1,0,1,1,0,1,1,0,1,0,0,0
0.01675075,1,0,1,1,0,1,1,0,1,0,0,1
0.01675405,1,0,1,1,0,1,1,0,1,0,0,0
0.0167541,1,0,1,1,0,1,1,0,1,1,1,0
0.0167543,1,0,1,1,0,1,1,0,1,1,1,1
0.01675435,1,1,1,1,0,1,1,1,0,1,1,1
0.0167544,1,1,0,1,0,1,0,1,0,1,1,1
0.0167576,1,1,0,1,0,1,0,1,0,1,1,0
0.01675765,1,1,0,1,0,1,0,1,0,0,0,0
0.01675785,1,1,0,1,0,1,0,1,0,0,0,1
0.01676115,1,1,0,1,0,1,0,1,0,0,0,0
0.0167614,1,1,0,1,0,1,0,1,0,0,0,1
0.01676145,1,1,1,1,0,1,1,1,1,1,1,1
0.0167615,0,1,1,0,0,1,1,0,1,1,1,1
0.0167647,0,1,1,0,0,1,1,0,1,0,1,0
0.01676495,0,1,1,0,0,1,1,0,1,0,1,1
0.0167682,0,1,1,0,0,1,1,0,1,0,1,0
0.01676825,0,1,1,0,0,1,1,0,1,1,1,0
0.01676845,0,1,1,0,0,1,1,0,1,1,1,1
0.0167685,1,1,1,1,0,1,1,0,1,1,1,1
0.01676855,1,0,1,1,0,1,1,0,1,1,1,1
0.01677175,1,0,1,1,0,1,1,0,1,0,0,0
0.016772,1,0,1,1,0,1,1,0,1,0,0,1
0.01677525,1,0,1,1,0,1,1,0,1,0,0,0
0.01677555,1,0,1,1,0,1,1,0,1,0,0,1
0.0167788,1,0,1,1,0,1,1,0,1,0,0,0
0.01677885,1,0,1,1,0,1,1,0,1,1,1,0
0.01677905,1,0,1,1,0,1,1,0,1,1,1,1
0.0167791,1,0,1,1,0,1,1,1,0,1,1,1
0.01677915,1,0,1,1,0,1,0,1,0,1,1,1
0.0167792,0,0,1,1,0,1,0,1,0,1,1,1
0.01678235,0,0,1,1,0,1,0,1,0,0,1,0
0.0167824,0,0,1,1,0,1,0,1,0,0,0,0
0.0167826,0,0,1,1,0,1,0,1,0,0,0,1
0.0167859,0,0,1,1,0,1,0,1,0,0,0,0
0.01678615,0,0,1,1,0,1,0,1,0,0,0,1
0.0167862,1,1,1,1,0,1,1,1,1,1,1,1
0.01678625,1,1,1,0,0,1,1,0,1,1,1,1
0.01678945,1,1,1,0,0,1,1,0,1,0,1,0
0.0167897,1,1,1,0,0,1,1,0,1,0,1,1
0.01679295,1,1,1,0,0,1,1,0,1,0,1,0
0.016793,1,1,1,0,0,1,1,0,1,1,1,0
0.0167932,1,1,1,0,0,1,1,0,1,1,1,1
0.01679325,1,1,1,1,0,1,1,0,1,1,1,1
0.0167933,1,0,1,1,0,1,1,0,1,1,1,1
0.0167965,1,0,1,1,0,1,1,0,1,1,1,0
0.01679655,1,0,1,1,0,1,1,0,1,0,0,0
0.01679675,1,0,1,1,0,1,1,0,1,0,0,1
0.01680005,1,0,1,1,0,1,1,0,1,0,0,0
0.0168003,1,0,1,1,0,1,1,0,1,0,0,1
0.01680355,1,0,1,1,0,1,1,0,1,0,0,0
0.0168036,1,0,1,1,0,1,1,0,1,1,1,0
0.01680385,1,0,1,1,0,1,1,1,0,1,1,1
0.0168039,1,0,1,1,0,1,0,1,0,1,1,1
0.0168071,1,0,1,1,0,1,0,1,0,1,1,0
0.01680715,1,0,1,1,0,1,0,1,0,0,0,0
0.01680735,1,0,1,1,0,1,0,1,0,0,0,1
0.01681065,1,0,1,1,0,1,0,1,0,0,0,0
0.0168109,1,0,1,1,0,1,0,1,0,0,0,1
0.01681095,1,0,1,1,0,1,1,1,1,1,1,1
0.016811,0,0,0,1,0,1,1,0,1,1,1,1
0.0168142,0,0,0,1,0,1,1,0,1,0,1,0
0.01681445,0,0,0,1,0,1,1,0,1,0,1,1
0.01681775,0,0,0,1,0,1,1,0,1,0,1,0
0.0168178,0,0,0,1,0,1,1,0,1,1,1,0
0.016818,0,0,0,1,0,1,1,0,1,1,1,1
0.01681805,0,1,1,1,0,1,1,1,1,1,1,1
0.0168181,0,1,1,1,0,1,0,1,1,1,1,1
0.0168213,0,1,1,1,0,1,0,1,1,0,0,0
0.01682155,0,1,1,1,0,1,0,1,1,0,0,1
0.01682485,0,1,1,1,0,1,0,1,1,0,0,0
0.0168251,0,1,1,1,0,1,0,1,1,0,0,1
0.01682835,0,1,1,1,0,1,0,1,1,0,0,0
0.0168284,0,1,1,1,0,1,0,1,1,1,1,0
0.0168286,0,1,1,1,0,1,0,1,1,1,1,1
0.01682865,1,1,1,1,0,1,0,1,0,1,1,1
0.0168319,1,1,1,1,0,1,0,1,0,1,1,0
0.01683195,1,1,1,1,0,1,0,1,0,0,0,0
0.01683215,1,1,1,1,0,1,0,1,0,0,0,1
0.01683545,1,1,1,1,0,1,0,1,0,0,0,0
0.0168357,1,1,1,1,0,1,0,1,0,0,0,1
0.01683575,1,1,1,1,0,1,1,1,1,1,1,1
0.0168358,1,0,0,1,0,1,1,0,1,1,1,1
0.01683895,1,0,0,1,0,1,1,0,1,1,1,0
0.016839,1,0,0,1,0,1,1,0,1,0,1,0
0.0168392,1,0,0,1,0,1,1,0,1,0,1,1
0.0168425,1,0,0,1,0,1,1,0,1,0,1,0
0.01684255,1,0,0,1,0,1,1,0,1,1,1,0
0.01684275,1,0,0,1,0,1,1,0,1,1,1,1
0.0168428,1,0,0,1,1,1,1,1,1,1,1,1
0.01684285,0,0,0,0,1,1,0,1,1,1,1,1
0.01684605,0,0,0,0,1,1,0,1,1,1,1,0
0.0168461,0,0,0,0,1,1,0,1,1,0,0,0
0.0168463,0,0,0,0,1,1,0,1,1,0,0,1
0.0168496,0,0,0,0,1,1,0,1,1,0,0,0
0.01684985,0,0,0,0,1,1,0,1,1,0,0,1
0.01685315,0,0,0,0,1,1,0,1,1,1,1,0
0.0168534,1,0,0,0,1,1,0,1,0,1,1,1
0.01685665,1,0,0,0,1,1,0,1,0,1,1,0
0.0168567,1,0,0,0,1,1,0,1,0,0,0,0
0.0168569,1,0,0,0,1,1,0,1,0,0,0,1
0.0168602,1,0,0,0,1,1,0,1,0,0,0,0
0.01686045,1,0,0,0,1,1,0,1,0,0,0,1
0.0168605,1,1,0,1,1,1,1,1,1,1,1,1
0.01686055,0,1,0,1,0,1,1,0,1,1,1,1
0.01686375,0,1,0,1,0,1,1,0,1,0,1,0
0.016864,0,1,0,1,0,1,1,0,1,0,1,1
0.01686725,0,1,0,1,0,1,1,0,1,0,1,0
0.0168673,0,1,0,1,0,1,1,0,1,1,1,0
0.01686755,1,1,1,1,0,1,1,0,1,1,1,1
0.0168676,1,0,1,1,0,1,1,0,1,1,1,1
0.0168708,1,0,1,1,0,1,1,0,1,1,1,0
0.01687085,1,0,1,1,0,1,1,0,1,0,0,0
0.01687105,1,0,1,1,0,1,1,0,1,0,0,1
0.01687435,1,0,1,1,0,1,1,0,1,0,0,0
0.0168746,1,0,1,1,0,1,1,0,1,0,0,1
0.0168779,1,0,1,1,0,1,1,0,1,1,1,0
0.01687815,1,0,1,1,0,1,1,0,1,1,1,1
0.0168782,1,1,1,1,1,1,1,1,0,1,1,1
0.01687825,0,1,0,0,1,1,0,1,0,1,1,1
0.01688145,0,1,0,0,1,1,0,1,0,0,0,0
0.0168817,0,1,0,0,1,1,0,1,0,0,0,1
0.01688495,0,1,0,0,1,1,0,1,0,0,0,0
0.0168852,0,1,0,0,1,1,0,1,0,0,0,1
0.01688525,1,1,0,1,1,1,1,1,0,1,1,1
0.0168853,1,1,0,1,0,1,1,0,1,1,1,1
0.0168885,1,1,0,1,0,1,1,0,1,1,1,0
0.01688855,1,1,0,1,0,1,1,0,1,0,1,0
0.01688875,1,1,0,1,0,1,1,0,1,0,1,1
0.01689205,1,1,0,1,0,1,1,0,1,1,1,0
0.0168923,1,1,0,1,0,1,1,0,1,1,1,1
0.01689235,1,1,0,1,1,1,1,1,0,1,1,1
0.0168924,1,1,0,0,1,1,0,1,0,1,1,1
0.0168956,1,1,0,0,1,1,0,1,0,0,0,0
0.01689585,1,1,0,0,1,1,0,1,0,0,0,1
0.0168991,1,1,0,0,1,1,0,1,0,0,0,0
0.01689935,1,1,0,0,1,1,0,1,0,0,0,1
0.0168994,1,1,1,1,1,1,1,1,0,1,1,1
0.01689945,1,0,1,1,1,1,1,0,1,1,1,1
0.0168995,0,0,1,1,0,1,1,0,1,1,1,1
0.01690265,0,0,1,1,0,1,1,0,1,1,1,0
0.0169027,0,0,1,1,0,1,1,0,1,0,1,0
0.0169029,0,0,1,1,0,1,1,0,1,0,1,1
0.0169062,0,0,1,1,0,1,1,0,1,0,1,0
0.01690625,0,0,1,1,0,1,1,0,1,1,1,0
0.01690645,0,0,1,1,0,1,1,0,1,1,1,1
0.0169065,0,0,1,1,1,1,1,1,1,1,1,1
0.01690655,0,0,1,0,1,1,0,1,1,1,1,1
0.01690975,0,0,1,0,1,1,0,1,1,1,1,0
0.0169098,0,0,1,0,1,1,0,1,1,0,0,0
0.01691,0,0,1,0,1,1,0,1,1,0,0,1
0.0169133,0,0,1,0,1,1,0,1,1,0,0,0
0.01691355,0,0,1,0,1,1,0,1,1,0,0,1
0.0169168,0,0,1,0,1,1,0,1,1,0,0,0
0.01691685,0,0,1,0,1,1,0,1,1,1,1,0
0.0169171,1,0,1,0,1,1,0,1,0,1,1,1
0.01692035,1,0,1,0,1,1,0,1,0,1,1,0
0.0169204,1,0,1,0,1,1,0,1,0,0,0,0
0.0169206,1,0,1,0,1,1,0,1,0,0,0,1
0.0169239,1,0,1,0,1,1,0,1,0,0,0,0
0.01692415,1,0,1,0,1,1,0,1,0,0,0,1
0.0169242,1,0,1,1,1,1,1,1,1,1,1,1
0.01692425,1,0,1,1,0,1,1,0,1,1,1,1
0.01692745,1,0,1,1,0,1,1,0,1,0,1,0
0.0169277,1,0,1,1,0,1,1,0,1,0,1,1
0.016931,1,0,1,1,0,1,1,0,1,1,1,0
0.01693125,1,1,1,1,0,1,1,0,1,1,1,1
0.0169313,1,1,1,1,1,1,1,1,1,1,1,1
0.01693135,0,1,1,0,1,1,0,1,1,1,1,1
0.0169345,0,1,1,0,1,1,0,1,1,1,1,0
0.01693455,0,1,1,0,1,1,0,1,1,0,0,0
0.0169348,0,1,1,0,1,1,0,1,1,0,0,1
0.01693805,0,1,1,0,1,1,0,1,1,0,0,0
0.0169383,0,1,1,0,1,1,0,1,1,0,0,1
0.0169416,0,1,1,0,1,1,0,1,1,0,0,0
0.01694165,0,1,1,0,1,1,0,1,1,1,1,0
0.01694185,0,1,1,0,1,1,0,1,1,1,1,1
0.0169419,1,1,1,0,1,1,0,1,0,1,1,1
0.01694515,1,1,1,0,1,1,0,1,0,0,0,0
0.0169454,1,1,1,0,1,1,0,1,0,0,0,1
0.01694865,1,1,1,0,1,1,0,1,0,0,0,0
0.0169489,1,1,1,0,1,1,0,1,0,0,0,1
0.01694895,1,1,1,1,1,1,1,1,0,0,1,1
0.016949,0,1,1,1,1,1,1,0,1,1,1,1
0.01694905,0,1,1,1,0,1,1,0,1,1,1,1
0.0169522,0,1,1,1,0,1,1,0,1,1,1,0
0.01695225,0,1,1,1,0,1,1,0,1,0,1,0
0.01695245,0,1,1,1,0,1,1,0,1,0,1,1
0.01695575,0,1,1,1,0,1,1,0,1,0,1,0
0.0169558,0,1,1,1,0,1,1,0,1,1,1,0
0.016956,0,1,1,1,0,1,1,0,1,1,1,1
0.01695605,1,1,1,1,0,1,1,0,1,1,1,1
0.0169561,1,0,1,1,0,1,1,0,1,1,1,1
0.0169593,1,0,1,1,0,1,1,0,1,0,0,0
0.01695955,1,0,1,1,0,1,1,0,1,0,0,1
0.01696285,1,0,1,1,0,1,1,0,1,0,0,0
0.0169631,1,0,1,1,0,1,1,0,1,0,0,1
0.01696635,1,0,1,1,0,1,1,0,1,0,0,0
0.0169664,1,0,1,1,0,1,1,0,1,1,1,0
0.01696665,1,0,1,1,1,1,1,1,0,1,1,1
0.0169667,0,0,0,1,1,1,1,1,0,1,1,1
0.01696675,0,0,0,1,1,1,0,1,0,1,1,1
0.0169699,0,0,0,1,1,1,0,1,0,1,1,0
0.01696995,0,0,0,1,1,1,0,1,0,0,0,0
0.01697015,0,0,0,1,1,1,0,1,0,0,0,1
0.01697345,0,0,0,1,1,1,0,1,0,0,0,0
0.0169737,0,0,0,1,1,1,0,1,0,0,0,1
0.01697375,1,1,1,1,1,1,1,1,0,1,1,1
0.0169738,1,1,1,1,0,1,1,0,1,1,1,1
0.016977,1,1,1,1,0,1,1,0,1,1,1,0
0.01697705,1,1,1,1,0,1,1,0,1,0,1,0
0.01697725,1,1,1,1,0,1,1,0,1,0,1,1
0.01698055,1,1,1,1,0,1,1,0,1,1,1,0
0.0169808,1,1,1,1,0,1,1,0,1,1,1,1
0.01698085,1,0,1,1,0,1,1,0,1,1,1,1
0.01698405,1,0,1,1,0,1,1,0,1,1,1,0
0.0169841,1,0,1,1,0,1,1,0,1,0,0,0
0.01698435,1,0,1,1,0,1,1,0,1,0,0,1
0.0169876,1,0,1,1,0,1,1,0,1,0,0,0
0.01698785,1,0,1,1,0,1,1,0,1,0,0,1
0.01699115,1,0,1,1,0,1,1,0,1,1,1,0
0.0169914,1,0,1,1,0,1,1,0,1,1,1,1
0.01699145,1,0,1,1,1,1,1,1,0,1,1,1
0.0169915,1,0,0,1,1,1,0,1,0,1,1,1
0.0169947,1,0,0,1,1,1,0,1,0,0,0,0
0.01699495,1,0,0,1,1,1,0,1,0,0,0,1
0.0169982,1,0,0,1,1,1,0,1,0,0,0,0
0.01699845,1,0,0,1,1,1,0,1,0,0,0,1
0.0169985,1,0,0,1,1,1,1,1,0,1,1,1
0.01699855,0,0,0,0,1,1,1,0,1,1,1,1
0.01700175,0,0,0,0,1,1,1,0,1,1,1,0
0.0170018,0,0,0,0,1,1,1,0,1,0,1,0
0.017002,0,0,0,0,1,1,1,0,1,0,1,1
0.0170053,0,0,0,0,1,1,1,0,1,0,1,0
0.01700535,0,0,0,0,1,1,1,0,1,1,1,0
0.01700555,0,0,0,0,1,1,1,0,1,1,1,1
0.0170056,1,0,1,1,1,1,1,0,1,1,1,1
0.01700565,1,0,1,1,0,1,1,0,1,1,1,1
0.01700885,1,0,1,1,0,1,1,0,1,0,0,0
0.0170091,1,0,1,1,0,1,1,0,1,0,0,1
0.01701235,1,0,1,1,0,1,1,0,1,0,0,0
0.01701265,1,0,1,1,0,1,1,0,1,0,0,1
0.0170159,1,0,1,1,0,1,1,0,1,0,0,0
0.01701595,1,0,1,1,0,1,1,0,1,1,1,0
0.01701615,1,0,1,1,0,1,1,0,1,1,1,1
0.0170162,1,1,1,1,1,1,1,1,0,1,1,1
0.01701625,0,1,0,1,1,1,0,1,0,1,1,1
0.01701945,0,1,0,1,1,1,0,1,0,0,1,0
0.0170195,0,1,0,1,1,1,0,1,0,0,0,0
0.0170197,0,1,0,1,1,1,0,1,0,0,0,1
0.01702295,0,1,0,1,1,1,0,1,0,0,0,0
0.01702325,1,1,0,1,1,1,1,1,0,0,0,1
0.0170233,1,0,0,0,1,1,1,0,1,1,1,1
0.0170265,1,0,0,0,1,1,1,0,1,1,1,0
0.01702655,1,0,0,0,1,1,1,0,1,0,1,0
0.0170268,1,0,0,0,1,1,1,0,1,0,1,1
0.01703005,1,0,0,0,1,1,1,0,1,0,1,0
0.0170301,1,0,0,0,1,1,1,0,1,1,1,0
0.0170303,1,0,0,0,1,1,1,0,1,1,1,1
0.01703035,1,1,0,1,1,1,1,1,0,1,1,1
0.0170304,1,1,0,1,1,1,0,1,0,1,1,1
0.0170336,1,1,0,1,1,1,0,1,0,0,1,0
0.01703365,1,1,0,1,1,1,0,1,0,0,0,0
0.01703385,1,1,0,1,1,1,0,1,0,0,0,1
0.01703715,1,1,0,1,1,1,0,1,0,0,0,0
0.0170374,1,1,0,1,1,1,1,1,0,0,0,1
0.01703745,1,1,0,0,1,1,1,0,1,1,1,1
0.0170375,0,1,0,0,1,1,1,0,1,1,1,1
0.01704065,0,1,0,0,1,1,1,0,1,1,1,0
0.0170407,0,1,0,0,1,1,1,0,1,0,1,0
0.0170409,0,1,0,0,1,1,1,0,1,0,1,1
0.0170442,0,1,0,0,1,1,1,0,1,0,1,0
0.01704425,0,1,0,0,1,1,1,0,1,1,1,0
0.01704445,0,1,0,0,1,1,1,0,1,1,1,1
0.0170445,1,1,1,1,1,1,1,0,1,1,1,1
